Source_Borough,Drop_Borough,Date,Hour,Trip_Distance,Duration,Count_of_rides,tip_amount,total_amount
Manhattan,Manhattan,1/24/18,2,2.572327925,13.24225557,1427,1.428939265,12.8903282
Manhattan,Manhattan,1/27/18,7,2.50617059,12.22516729,3827,1.273163739,12.249211
Manhattan,Queens,1/2/18,1,7.108812261,19.48611111,101,1.679846743,26.19287356
Manhattan,Bronx,1/3/18,8,6.568255814,22.03255814,45,3.014186047,27.11069767
Unknown,Manhattan,1/9/18,8,1.925151515,12.43421717,39,1.8325,17.07962121
Manhattan,Brooklyn,1/23/18,12,7.023242188,35.46041667,138,2.8340625,30.94578125
Queens,Queens,1/26/18,16,5.43046322,19.76708835,238,2.656116512,26.64047821
Queens,Brooklyn,1/7/18,5,15.08807692,44.74754274,39,5.221538462,48.59846154
Manhattan,Unknown,1/11/18,20,10.83340909,28.55132576,30,5.487386364,62.33443182
Manhattan,Unknown,1/28/18,2,8.480083333,20.8074537,47,7.566388889,61.73611111
Manhattan,Unknown,1/8/18,1,3.265,9.975,4,0,27.925
Manhattan,Queens,1/24/18,2,7.264427083,19.27152778,143,1.720275298,26.47337054
Queens,Bronx,1/14/18,16,16.52254545,32.77393939,15,2.717818182,54.94145455
Queens,Unknown,1/27/18,0,21.42964286,31.21369048,9,10.4625,109.4839286
Queens,Unknown,1/27/18,14,15.9675,32.00277778,15,8.514583333,80.25013889
Brooklyn,Manhattan,1/29/18,6,5.309151515,19.78535354,69,2.868757576,22.79112121
Unknown,Manhattan,1/11/18,21,2.469466667,10.861,35,1.5628,18.2088
Manhattan,Bronx,1/14/18,5,9.772439024,55.04471545,42,1.043536585,31.17012195
Manhattan,Bronx,1/18/18,18,8.916857143,38.01952381,35,2.261714286,35.83314286
Queens,Unknown,1/23/18,8,13.97057143,40.97714286,14,7.522761905,63.07847619
Manhattan,Unknown,1/5/18,21,7.66691358,19.34465021,36,4.08308642,45.68555556
Manhattan,Unknown,1/13/18,13,5.2805,15.27625,22,0.56,35.236
Manhattan,Unknown,1/17/18,8,4.746296296,16.78873457,23,3.404537037,35.99194444
Brooklyn,Brooklyn,1/8/18,16,2.285928571,16.91821429,82,0.824166667,16.00811905
Unknown,Unknown,1/11/18,23,7.52181791,4.86387641,168,9.052668464,111.0983618
Queens,Bronx,1/18/18,22,18.41647059,25.31176471,17,4.611764706,51.96352941
Bronx,Bronx,1/9/18,16,1.795,18.43333333,4,0,14.425
Queens,Bronx,1/1/18,23,16.01541667,25.96423611,28,1.648125,51.22729167
Manhattan,Staten Island,1/3/18,18,17.26666667,39.08888889,3,6.966666667,75.38
Bronx,Bronx,1/17/18,3,0.1,0.758333333,2,0,4.05
Brooklyn,Queens,1/24/18,19,14.57333333,32.59861111,7,1.333333333,45.13333333
Queens,Bronx,1/3/18,23,17.56058824,29.45539216,19,2.303823529,57.64029412
Brooklyn,Queens,1/21/18,13,13.03666667,25.61111111,3,8.333333333,45.3
Unknown,Queens,1/8/18,6,5.629285714,14.28809524,8,6.944285714,32.93571429
Unknown,Manhattan,1/13/18,12,1.624916667,8.423611111,30,1.627958333,14.040875
Queens,Unknown,1/6/18,20,16.31404762,25.21269841,26,2.199464286,74.17279762
Bronx,Bronx,1/15/18,17,4.070714286,63.56011905,10,0.714285714,16.76
Unknown,Manhattan,1/17/18,0,0.844166667,3.292361111,13,1.884583333,19.12208333
Unknown,Unknown,1/12/18,23,0.924834711,4.744292355,251,8.209509298,47.14013946
Brooklyn,Unknown,1/21/18,9,0,0,1,0,52.8
EWR,Manhattan,1/25/18,17,15.3,43.06666667,1,5,90.8
Bronx,Bronx,1/16/18,1,4.373333333,4.4,3,1,17.73333333
Bronx,Bronx,1/16/18,17,1.16,7.186666667,5,0.372,9.072
Queens,Staten Island,1/19/18,21,21.76,33.13333333,1,12.66,82.98
Bronx,Manhattan,1/16/18,11,3.775,19.94583333,4,0.84,17.765
Unknown,Manhattan,1/4/18,18,2.497777778,14.87407407,9,3.691111111,22.99111111
EWR,EWR,1/5/18,18,0.25,0.883333333,2,0,113.8
EWR,EWR,1/2/18,17,0,0.116666667,1,0,138.65
Bronx,Manhattan,1/4/18,4,3.673333333,13.07222222,3,1.116666667,15.75
Bronx,Unknown,1/9/18,16,0,0,1,0,6.8
Unknown,Unknown,1/15/18,13,1.307007874,6.168766404,259,5.914849081,79.46145013
Brooklyn,Unknown,1/29/18,7,0.6,3.483333333,1,1.05,6.35
Manhattan,Unknown,1/25/18,6,1.665555556,6.137962963,11,2.444444444,20.91111111
Manhattan,Unknown,1/21/18,15,4.772142857,13.85,16,2.204285714,32.03214286
Unknown,Manhattan,1/13/18,5,1.08,4.043333333,5,2.704,33.704
Unknown,Brooklyn,1/31/18,20,4,19.57222222,3,3.5,24.65333333
Brooklyn,Queens,1/18/18,5,13.28375,20.303125,9,6.08125,46.0375
Bronx,Queens,1/2/18,10,13.86,20.975,2,0,43.18
Queens,Unknown,1/8/18,3,20.075625,29.38645833,9,5.57875,69.77
Unknown,Queens,1/19/18,4,2.3,7.475,2,2.225,13.025
Unknown,Unknown,1/16/18,21,1.10284188,4.062635328,266,7.321094017,62.83764957
Unknown,Queens,1/12/18,20,1.566666667,7.569444444,4,1.425,9.208333333
Bronx,Queens,1/26/18,15,14.295,45.225,2,0,48.31
Unknown,Brooklyn,1/11/18,9,1.5,9.65,1,0.01,9.31
Bronx,Manhattan,1/28/18,11,2.085,9.208333333,2,1.85,12.15
Bronx,Bronx,1/28/18,6,2.86,8.766666667,3,0,11.46666667
Brooklyn,Queens,1/25/18,12,13.25,30.19444444,3,4.306666667,45.94
Queens,Staten Island,1/1/18,19,26.18,42.1,1,0,81.32
Manhattan,Staten Island,1/30/18,14,18.73,39.45,1,10,80.58
Manhattan,Queens,1/1/18,21,7.775381356,20.57605932,151,2.36825565,29.52236582
Queens,Bronx,1/3/18,14,14.58181818,36.12045455,12,5.114545455,54.01545455
Queens,Manhattan,1/4/18,7,11.84832428,48.69009964,166,5.725168478,46.54790399
Queens,Unknown,1/7/18,10,17.33777778,26.38888889,9,11.02444444,91.68722222
Manhattan,Brooklyn,1/7/18,12,6.632348485,32.68187229,176,3.178625541,27.9670671
Queens,Manhattan,1/7/18,14,12.15299829,46.9214359,547,5.389987807,47.03342292
Queens,Manhattan,1/13/18,17,12.83515348,60.28773348,698,7.093509489,52.47574845
Manhattan,Manhattan,1/13/18,21,2.932148669,17.79143537,14640,1.861802887,16.03917594
Manhattan,Bronx,1/21/18,17,9.086481481,28.21126543,38,2.501574074,32.53935185
Queens,Bronx,1/21/18,23,15.8585,24.73666667,11,2.306,56.641
Manhattan,Bronx,1/22/18,20,9.035283019,22.07264151,53,2.920566038,32.02113208
Manhattan,Brooklyn,1/24/18,23,6.494053172,24.41090184,875,3.80258804,28.1620337
Manhattan,Manhattan,1/25/18,18,2.819139918,21.32212897,19533,2.084919182,17.28186087
Unknown,Manhattan,1/25/18,17,1.583870968,11.55139785,52,1.183903226,12.83745161
Manhattan,Brooklyn,1/28/18,17,6.377293651,40.03437169,254,3.369603175,30.38989683
Queens,Queens,1/30/18,14,5.691034632,15.82141574,175,1.332687831,21.6937781
Unknown,Manhattan,1/30/18,15,1.160694444,7.558680556,38,1.861319444,18.28340278
Manhattan,Manhattan,1/16/18,1,2.488997924,9.892725261,1786,1.305480442,12.89384827
Manhattan,Manhattan,1/16/18,6,2.563509251,12.14737778,7217,1.395264728,12.60991318
Manhattan,Bronx,1/1/18,15,7.5146875,19.7265625,32,2.0359375,27.149375
Manhattan,Bronx,1/2/18,21,9.818144654,22.44816562,59,2.781871069,34.29105346
Queens,Manhattan,1/4/18,1,13.05740476,21.6184127,43,5.767190476,48.76747619
Manhattan,EWR,1/6/18,19,17.4875,35.21666667,7,4.991666667,86.88333333
Bronx,Bronx,1/6/18,12,4.684166667,12.30347222,9,0.150833333,17.64
Manhattan,Bronx,1/6/18,18,8.785952381,29.0452381,43,2.307142857,33.24738095
Queens,Manhattan,1/15/18,16,13.10753663,44.50138258,876,7.423426135,55.73896166
Queens,Brooklyn,1/18/18,16,13.21123895,55.06666911,128,5.938303541,53.52504713
Queens,Brooklyn,1/20/18,23,12.77451852,25.00295267,78,4.952290123,42.8492037
Unknown,Manhattan,1/24/18,1,0.716666667,2.833333333,6,0.746666667,16.38
Brooklyn,Brooklyn,1/26/18,22,2.531152482,10.88517533,197,1.524887707,13.65036052
Unknown,Manhattan,1/27/18,3,0.628589744,3.098290598,19,1.662820513,14.99358974
Queens,Queens,1/12/18,9,4.548394238,16.98655229,206,1.471095056,19.81066876
Manhattan,Queens,1/23/18,21,8.468285654,29.80491405,395,4.390511346,34.05666953
Queens,Queens,1/30/18,16,6.706118438,26.43221124,205,2.24076431,28.38322024
Manhattan,Brooklyn,1/11/18,8,5.920340909,24.56094066,103,3.659958333,27.19635985
Unknown,Manhattan,1/5/18,21,1.056333333,11.24652778,31,2.871083333,19.70275
Queens,Queens,1/12/18,17,6.20529178,28.0890369,256,2.617325844,27.73033031
Brooklyn,Queens,1/14/18,13,8.491428571,25.22857143,7,4.742857143,33.04285714
Manhattan,Bronx,1/16/18,12,8.039428571,28.76880952,36,1.602857143,30.654
Queens,Queens,1/16/18,22,6.051341499,18.97079525,229,1.789833931,23.15384837
Manhattan,Bronx,1/30/18,19,8.804927536,23.56823671,71,3.159202899,34.31123188
Manhattan,EWR,1/26/18,10,17.37924242,102.1522727,37,13.73931818,97.88833333
Brooklyn,Brooklyn,1/6/18,21,1.968479167,10.41141782,131,1.068020833,12.2784375
Manhattan,Bronx,1/12/18,4,9.161320755,48.00953878,56,1.266100629,29.95867925
Manhattan,Bronx,1/14/18,16,7.26734375,25.56588542,33,1.39515625,26.91953125
Manhattan,Bronx,1/27/18,19,8.240138889,25.20814815,67,1.995777778,30.15327778
Manhattan,Brooklyn,1/5/18,7,6.1926,23.94322222,55,2.5396,25.7456
Bronx,Bronx,1/7/18,8,2.837,9.711666667,6,0.636,12.386
Brooklyn,Manhattan,1/10/18,0,7.11462963,21.55072016,30,3.149012346,28.20246914
Brooklyn,Manhattan,1/13/18,10,4.669433962,16.13097484,58,2.291698113,19.6909434
Manhattan,Unknown,1/30/18,7,2.726923077,11.83525641,14,1.695,21.755
Bronx,Bronx,1/10/18,8,1.972666667,11.90944444,19,0.254666667,11.42133333
Queens,Unknown,1/10/18,9,15.339,26.61666667,10,9.0195,84.3605
Brooklyn,Manhattan,1/11/18,15,4.558636364,21.125,22,3.063636364,22.59181818
Brooklyn,Manhattan,1/26/18,13,4.545,19.30928571,36,2.311714286,21.29828571
Queens,Brooklyn,1/28/18,7,15.15645833,26.70876736,42,5.333333333,48.29739583
Manhattan,Unknown,1/1/18,23,5.868888889,11.42222222,9,2.537777778,31.73666667
Brooklyn,Queens,1/19/18,21,6.868888889,19.29444444,10,1.353888889,24.765
Bronx,Manhattan,1/4/18,20,3.27625,15.17291667,5,1.54,15.965
Brooklyn,Manhattan,1/4/18,18,4.763571429,15.36428571,8,1.835714286,19.81428571
Brooklyn,Queens,1/20/18,23,7.026842105,19.7745614,19,1.84,25.74526316
Unknown,Unknown,1/25/18,8,0.787593883,4.993237837,294,2.314765776,81.95156794
Brooklyn,Manhattan,1/25/18,19,5.030405405,22.06351351,38,2.830810811,24.51621622
Queens,Manhattan,1/23/18,2,16.27076923,28.43333333,13,4.476153846,53.55153846
Queens,Bronx,1/10/18,21,14.39090909,29.2469697,11,0.937272727,48.49727273
Bronx,Bronx,1/24/18,9,1.518888889,12.11574074,10,0.703333333,11.10055556
Brooklyn,Queens,1/27/18,0,6.4078125,19.578125,17,3.0271875,25.3271875
Bronx,Bronx,1/21/18,22,1.228,6.453333333,5,0.412,8.312
Queens,Bronx,1/29/18,10,13.4084375,28.5453125,17,5.201875,49.738125
Bronx,Bronx,1/26/18,13,4.1175,19.45416667,9,1.6875,19.73875
Unknown,Queens,1/11/18,21,3.5525,13.30763889,7,5.955416667,37.14208333
Unknown,Unknown,1/7/18,9,3.454756098,8.354132791,125,5.608292683,13.54800813
Unknown,Queens,1/7/18,2,0.15,10.96666667,2,2.08,17.63
Brooklyn,Unknown,1/18/18,6,4,15.75,2,2.675,18.475
Brooklyn,Unknown,1/26/18,9,4.58,20.4,1,3.76,22.56
Unknown,Brooklyn,1/29/18,10,2.8,20.6,2,5.15,39.45
Queens,Unknown,1/11/18,2,12.8,19.36666667,1,0,51.3
Bronx,Manhattan,1/23/18,0,3.07,11.6,1,0,13.3
Bronx,Manhattan,1/5/18,18,2.946666667,11.81111111,3,0.916666667,14.71666667
Unknown,EWR,1/27/18,8,0,0.016666667,1,10,100.3
Bronx,Bronx,1/25/18,2,0.56,1.933333333,1,1.06,6.36
Unknown,Unknown,1/1/18,23,3.140396825,5.567791005,89,6.12218254,78.43547619
Unknown,Queens,1/14/18,18,3.2355,14.58,8,2.514,23.7315
Queens,Unknown,1/23/18,7,6.0225,17.796875,9,1.585625,27.625625
Manhattan,Unknown,1/9/18,2,1.95,6.216666667,4,4.4425,33.2425
Queens,EWR,1/26/18,9,33.98,61.05,1,0,169.06
Unknown,Queens,1/1/18,17,7.60625,18.36458333,5,1.77,40.695
Queens,Unknown,1/20/18,8,10.96035714,17.43511905,10,4.4475,50.33107143
Unknown,Unknown,1/10/18,16,2.080617629,154.2857128,184,6.920633147,83.13921167
Brooklyn,Bronx,1/20/18,23,14.09,31.73333333,1,3.94,52
Bronx,Manhattan,1/7/18,1,4.295,11.58333333,6,1.951666667,23.62833333
Brooklyn,Unknown,1/22/18,11,0,0,1,0,3.3
Unknown,Manhattan,1/29/18,2,5.3,16.79444444,3,4.166666667,23.46666667
EWR,EWR,1/29/18,19,1.8,0.583333333,1,20.65,123.95
Queens,Unknown,1/22/18,4,24.25333333,31.54444444,3,0,102.1333333
Manhattan,Staten Island,1/18/18,7,26.65,44.51666667,1,16.76,100.58
EWR,Manhattan,1/14/18,7,15.7,24.46666667,1,3,60.8
Queens,Staten Island,1/14/18,20,25.25,35.71666667,1,15.76,94.58
Manhattan,Brooklyn,1/6/18,12,6.325520134,33.81012304,167,2.902802013,26.77293624
Manhattan,Queens,1/8/18,21,8.402936759,29.797784,369,4.02646289,33.26149802
Brooklyn,Manhattan,1/9/18,15,4.600833333,20.35023148,27,2.364791667,21.33840278
Manhattan,Manhattan,1/11/18,15,2.709969896,20.56117192,13856,1.810132198,16.44739381
Brooklyn,Brooklyn,1/12/18,14,2.270651275,16.13403319,131,1.18022607,14.02332371
Brooklyn,Brooklyn,1/13/18,13,2.62769213,12.60826389,90,1.657034722,13.98238194
Manhattan,Unknown,1/25/18,20,5.728709677,16.0078853,44,4.134112903,40.39932796
Brooklyn,Brooklyn,1/27/18,23,2.949788321,13.55797648,199,2.06699635,16.52231873
Manhattan,Brooklyn,1/31/18,17,6.578323667,38.16897131,309,4.16417033,34.51425682
Manhattan,Manhattan,1/2/18,8,2.621504249,16.80529698,11944,1.62033187,14.24276787
Manhattan,Manhattan,1/19/18,8,2.787535604,19.986832,16448,1.988891923,16.03011911
Manhattan,Queens,1/4/18,7,11.55910758,40.0470101,83,5.397319697,45.64119848
Queens,Queens,1/4/18,18,5.254891583,32.94591537,165,2.228889049,28.05218704
Queens,Manhattan,1/5/18,6,7.552298246,24.31133041,128,3.320552632,30.75967544
Brooklyn,Manhattan,1/12/18,5,5.7595,17.45333333,42,2.227625,22.608875
Brooklyn,Manhattan,1/15/18,15,5.223529412,20.21176471,17,1.701764706,21.84058824
Unknown,Manhattan,1/22/18,16,2.40308642,10.45,41,2.847314815,22.11052469
Bronx,Brooklyn,1/24/18,4,18.34,29.86666667,1,11.51,71.02
Manhattan,EWR,1/25/18,10,16.59289474,37.10745614,25,12.71868421,90.99131579
Queens,Manhattan,1/29/18,8,11.67520204,51.84630859,511,6.090806184,49.27638473
Manhattan,Staten Island,1/1/18,2,20.135,41.61041667,8,8.73625,79.44125
Brooklyn,Manhattan,1/1/18,23,4.701052632,12.82192982,19,1.555263158,23.18473684
Unknown,Manhattan,1/3/18,21,1.400175439,7.564327485,32,2.539035088,25.63114035
Brooklyn,Manhattan,1/27/18,6,5.705833333,16.49861111,24,2.92375,22.55708333
Manhattan,Bronx,1/30/18,21,9.931899642,26.38718638,104,3.230770609,35.66376344
Brooklyn,Brooklyn,1/20/18,23,2.666809821,11.74140836,240,1.524161682,14.49146451
Brooklyn,Brooklyn,1/22/18,12,2.894285714,14.09404762,28,1.067857143,16.18928571
Brooklyn,Brooklyn,1/29/18,17,2.355633333,12.76661111,59,1.2983,15.21496667
Queens,Brooklyn,1/5/18,16,12.23183069,61.36647266,133,4.81978836,46.17527513
Unknown,Manhattan,1/13/18,20,1.766521739,9.484782609,29,3.282173913,26.02724638
Manhattan,EWR,1/17/18,19,17.3125,33.40416667,8,13.5125,94.6875
Brooklyn,Brooklyn,1/5/18,5,2.264047619,11.23373016,23,0.816666667,13.0547619
Manhattan,Bronx,1/10/18,9,7.715681818,24.5719697,23,2.365,28.92181818
Bronx,Bronx,1/12/18,5,3.639166667,11.41388889,7,0,13.57333333
Brooklyn,Queens,1/25/18,6,9.161111111,20.01111111,9,2.197777778,29.55333333
Queens,Brooklyn,1/26/18,0,13.9772517,23.03346372,89,5.755139456,45.82520748
Bronx,Bronx,1/17/18,16,1.58,9.702777778,8,0,10.63333333
Queens,Bronx,1/25/18,20,16.93678571,30.92261905,15,7.316428571,61.45785714
Manhattan,EWR,1/28/18,17,18.72922222,41.3745679,29,9.3365,97.10001852
Manhattan,Unknown,1/14/18,15,3.660952381,12.73769841,23,2.122619048,26.02452381
Manhattan,EWR,1/12/18,4,15.95928571,25.40238095,16,9.246428571,80.37142857
Manhattan,EWR,1/21/18,8,17.54083333,26.68518519,18,14.08277778,92.56263889
Queens,Unknown,1/25/18,11,10.113,21.99583333,13,5.563666667,51.99266667
Manhattan,EWR,1/29/18,15,16.63533333,36.88583333,36,11.123125,89.679125
Manhattan,EWR,1/17/18,10,17.88142857,34.64166667,23,9.205714286,90.47428571
Brooklyn,Manhattan,1/1/18,19,4.7675,18.98854167,16,2.575,21.340625
Bronx,Queens,1/13/18,16,3.99,13.63333333,1,0,14.8
Queens,Bronx,1/21/18,14,13.08571429,29.42202381,15,1.555357143,45.83392857
Manhattan,Unknown,1/3/18,1,14.78285714,26.96904762,7,9.647142857,85.41857143
Brooklyn,Queens,1/6/18,1,5.036666667,15.07037037,10,1.537777778,19.81
Queens,Unknown,1/27/18,21,12.56444444,31.66975309,16,10.92240741,91.95240741
Unknown,Unknown,1/19/18,1,1.679601449,4.036714976,104,11.68666667,70.03666667
Unknown,Manhattan,1/4/18,17,1.178333333,7.552083333,14,1.11875,9.647916667
Manhattan,Unknown,1/19/18,5,4.393333333,11.99444444,11,1.466111111,24.155
Unknown,Brooklyn,1/29/18,16,0.6,4.016666667,1,1.55,7.85
Queens,Bronx,1/23/18,0,17.38727273,25.1030303,11,1.245454545,54.75818182
Queens,Bronx,1/3/18,12,13.15083333,25.93194444,7,0,43.85333333
Queens,Bronx,1/10/18,9,16.50769231,43.02307692,15,2.272692308,60.42730769
Queens,Staten Island,1/31/18,18,25.6,56.68333333,1,0,81.32
Queens,Bronx,1/7/18,13,16.275,28.3,8,4.16625,55.47625
Manhattan,Manhattan,2/1/18,17,2.275,13.85833333,2,2.51,15.06
Unknown,Queens,1/18/18,17,2.45,8.475,3,5.325,44.94
Manhattan,EWR,1/9/18,11,17.69875,38.50729167,12,14.036875,101.4254167
Unknown,Unknown,1/22/18,2,1.113666667,3.46962963,32,11.54611111,119.1505556
Bronx,Bronx,1/9/18,1,1.992,7.613333333,5,0,8.302
Unknown,Queens,1/1/18,6,2.063333333,2.72962963,5,5.311111111,53.75444444
Brooklyn,Unknown,1/5/18,23,0,0,1,0,12.3
Bronx,Bronx,1/13/18,14,9.705,32.30833333,2,1.86,33.66
Unknown,Queens,1/26/18,8,1.08,0.033333333,1,5,70.3
Brooklyn,Unknown,1/1/18,1,0,0,3,0,13.46666667
Brooklyn,Queens,1/11/18,15,6.895,22.64166667,2,3.83,27.38
Unknown,Queens,1/2/18,0,3.75,15.8,2,5.03,44.33
Queens,Staten Island,1/6/18,4,26.59,33.81666667,1,0,82.82
Unknown,EWR,1/27/18,13,0,1.5,2,16.08,131.88
Unknown,Brooklyn,1/9/18,19,8.05,25.38333333,2,6.025,32.825
Unknown,Bronx,1/1/18,9,5.77,19.18333333,1,0,21.3
Unknown,Brooklyn,1/31/18,8,2,10.88333333,1,0,10.8
Bronx,Manhattan,1/17/18,15,3.5,23.61666667,1,3.55,21.35
Staten Island,Staten Island,1/7/18,21,0.8,0.5,1,0,5.3
Manhattan,EWR,1/18/18,2,17.185,56.99166667,2,8.03,86.08
Manhattan,Staten Island,1/7/18,9,22.25,35.53333333,1,0,72.82
Manhattan,Staten Island,1/25/18,6,18.615,36.425,2,1,68.95
Manhattan,Brooklyn,1/1/18,1,7.683833355,36.18593395,871,3.62489756,32.09006211
Manhattan,Manhattan,1/1/18,23,2.535689027,10.47930986,3609,1.162381921,12.83710925
Queens,Queens,1/2/18,16,5.711023079,28.0317425,280,1.711568502,25.57409932
Manhattan,Queens,1/11/18,23,7.797159132,24.15997761,507,3.533422204,31.34368001
Manhattan,Bronx,1/12/18,14,9.018981481,42.20516975,40,2.028333333,36.41
Manhattan,Queens,1/12/18,19,8.338012504,31.2267972,498,4.225918789,36.81574693
Manhattan,Brooklyn,1/14/18,12,6.201352814,23.68388348,181,2.980676407,26.424421
Manhattan,Brooklyn,1/16/18,21,6.791582688,23.29286356,899,4.146885663,29.29340241
Unknown,Queens,1/19/18,12,0,0.070833333,3,5.53,34.005
Manhattan,Queens,1/21/18,19,9.326315642,28.81861111,241,3.765463222,36.0040852
Manhattan,Bronx,1/27/18,4,10.15718254,21.91207011,89,1.831666667,33.30134921
Manhattan,Brooklyn,1/27/18,23,6.451928066,32.57614796,738,3.83178886,30.32497879
Manhattan,Manhattan,1/6/18,6,2.400368031,9.466333874,2056,1.128006285,11.75076893
Queens,Manhattan,1/7/18,12,11.99910801,31.49794395,387,5.752326818,45.83418562
Manhattan,Brooklyn,1/19/18,9,6.044796099,25.7938091,112,2.245443262,26.1135461
Queens,Manhattan,1/24/18,19,13.39470901,34.84634243,627,7.160075769,53.75329574
Queens,Manhattan,1/27/18,14,13.15019257,44.94600261,471,5.42134441,49.12970038
Queens,Manhattan,1/21/18,8,10.9829056,33.95960341,163,4.742064897,41.35058997
Queens,Queens,1/6/18,16,5.246682333,32.28060343,304,1.315713599,21.78143776
Unknown,Queens,1/22/18,11,0.01,0.091666667,3,0,27.225
Queens,Brooklyn,1/26/18,4,11.20571429,23.66666667,8,0.38,34.43
Manhattan,Bronx,1/31/18,12,7.706296296,26.60777778,49,1.645925926,29.28059259
Manhattan,Queens,1/9/18,1,6.627933824,28.94532884,196,2.058177696,25.35051838
Unknown,Manhattan,1/11/18,22,1.961,8.553,33,4.291533333,25.36373333
Queens,Brooklyn,1/28/18,10,13.57722222,29.26519608,75,3.540457516,43.53163399
Manhattan,Unknown,1/5/18,16,5.385625,20.25885417,18,3.5871875,45.9196875
Unknown,Unknown,1/16/18,14,1.865753425,5.806430746,227,6.900532725,83.26487062
Queens,Bronx,1/15/18,1,17.93,28.33888889,10,2.617777778,57.81555556
Queens,Queens,1/26/18,12,5.46176545,14.86295433,145,1.823648176,21.28077424
Queens,Brooklyn,1/31/18,12,13.67155417,35.46054167,59,5.623070833,46.4897375
Unknown,Queens,1/16/18,12,2.06,5.62,6,2.13,11.722
Queens,Manhattan,1/25/18,0,14.42683036,30.67987351,163,7.02927381,53.34797024
Queens,Manhattan,1/4/18,22,16.50091686,33.03234458,137,6.149915236,58.43227194
Unknown,Unknown,1/8/18,10,2.132809973,5.380914945,220,8.159993261,79.12754043
Unknown,Manhattan,1/12/18,15,2.012307692,14.79002137,41,1.721871795,15.18379487
Brooklyn,Brooklyn,1/11/18,15,2.155141509,15.99172956,68,0.933443396,14.21299057
Queens,Bronx,1/20/18,12,17.08,27.46574074,10,5.907222222,59.025
Brooklyn,Queens,1/21/18,5,9.086666667,15.64166667,6,4.961666667,32.595
Brooklyn,Queens,1/15/18,14,12.715,37.70833333,6,5.638333333,45.68833333
Brooklyn,Unknown,1/15/18,23,22.4,31.55,1,0,0.3
Brooklyn,Manhattan,1/17/18,2,3.62125,10.325,8,0.87375,15.42375
Manhattan,Bronx,1/8/18,5,6.344666667,17.51777778,15,1.314666667,22.51133333
Bronx,Manhattan,1/3/18,4,13.7,25.56666667,1,0,40.3
Unknown,Brooklyn,1/17/18,12,0.06,0.9,1,0,52.8
Brooklyn,Queens,1/2/18,20,9.811428571,19.98095238,7,3.751428571,39.58142857
Queens,Unknown,1/25/18,16,10.8935873,31.95948413,28,6.811246032,71.18602381
Unknown,Unknown,1/16/18,12,1.454235751,10.21833981,197,3.036670984,20.74226684
Bronx,Queens,1/28/18,7,7.8,13.91666667,1,0,29.56
Bronx,Bronx,1/6/18,2,3.599545455,6.740909091,12,4.181818182,17.61818182
Bronx,Bronx,1/19/18,19,4.034285714,209.0047619,7,1.434285714,17.23428571
Unknown,EWR,1/9/18,14,5.8,9.95,1,3,20.8
Bronx,Manhattan,1/25/18,23,5.2875,16.07083333,4,0,19.425
Brooklyn,Queens,1/30/18,9,26.2,49.48333333,1,10,83.3
Unknown,Unknown,1/28/18,4,2.959884005,10.7987383,88,2.765714286,45.15467643
Unknown,Unknown,1/8/18,8,1.541435523,8.099259935,277,10.19288321,91.35306569
Unknown,Queens,1/15/18,4,1.166666667,4.383333333,3,0,18.8
Unknown,Unknown,1/5/18,18,0.940411709,7.640390305,359,5.691558074,76.21223796
Unknown,Unknown,1/13/18,6,13.5745098,3.720098039,36,8.175098039,124.7004902
Unknown,EWR,1/8/18,7,0,0.05,1,10,116.8
Queens,EWR,1/18/18,1,36.6,52.33333333,1,10,139.3
Queens,Unknown,1/2/18,18,13.03375,30.66777778,16,9.2305,72.95275
Bronx,Queens,1/19/18,11,11.5,22.96666667,1,7.9,47.46
EWR,EWR,1/7/18,15,0,0.058333333,2,8.98,72.53
Queens,Staten Island,1/20/18,4,24.62,35.53333333,1,2.18,80
Brooklyn,Bronx,1/28/18,4,15.73,30.54166667,2,5.385,50.185
EWR,EWR,1/24/18,14,0,0.525,2,19.325,67.625
EWR,EWR,1/15/18,3,24.6,0.9,1,0,120.8
Queens,Staten Island,1/6/18,17,23,44.71666667,1,14.65,87.97
Unknown,Unknown,1/23/18,2,2.125,51.84,18,5.092333333,34.059
Unknown,Unknown,1/13/18,18,2.391128988,5.412321232,313,2.04180418,41.05191144
Manhattan,Staten Island,1/23/18,23,19.6,36.33333333,2,9.75,80.77
Brooklyn,Manhattan,1/5/18,3,5.3,14.92333333,5,2.222,20.922
Queens,EWR,1/14/18,17,21.9,64.93333333,1,10,130.3
Bronx,Bronx,1/23/18,1,4.35,0.483333333,2,0,42.55
Unknown,EWR,1/14/18,11,17.96,34.46666667,1,0,85.8
Queens,EWR,1/11/18,14,22.21,52.46666667,1,19.41,116.46
Bronx,Manhattan,1/4/18,16,2.175,11.775,2,0,11.3
Queens,EWR,1/14/18,16,32.9,50.43333333,1,0,124.56
Manhattan,EWR,1/6/18,0,27.78,52.6,1,0,107.8
Queens,Staten Island,1/18/18,16,23.75,60.66666667,2,0,86.33
Unknown,Brooklyn,1/12/18,10,4.4,22.45,1,2.67,20.47
Manhattan,Staten Island,1/29/18,10,13.1,24.78333333,1,13.75,68.83
Unknown,Unknown,1/5/18,16,1.025086207,5.720426245,234,5.573577586,92.16204023
Staten Island,Staten Island,1/13/18,10,0.8,8.45,1,0,7.8
Manhattan,Queens,1/2/18,17,9.720889716,47.04552988,326,3.687288919,40.29282395
